dataset_group,fold,evaluation,dataset,classifier,Macro_F1,Accuracy,Precision_macro,Recall_macro,ROC_AUC,inner_fold
vigitel,1,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6297242083758937,0.855,0.8052631578947369,0.6027639971651311,0.7943169737774628,3.0
vigitel,1,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.6670154005377251,0.86125,0.802998156146599,0.6328401842664777,0.7871965804394047,3.0
vigitel,1,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6607773851590106,0.86125,0.811638903231066,0.6269932671863926,0.7934532246633593,4.0
vigitel,1,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.679113742717983,0.86875,0.8442484850131797,0.6402817150956769,0.7784815733522324,4.0
vigitel,1,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6624676029172443,0.86,0.8064609021178565,0.6288822098182338,0.7676894452334555,5.0
vigitel,1,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.6569567998139427,0.8525,0.7643816189757313,0.6272528101639308,0.7757153394766105,5.0
vigitel,1,train_synthetic_test_real_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.5187605756244469,0.783,0.5361992624477362,0.5208008504606663,0.5264635010630758,
vigitel,1,train_synthetic_test_real_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.49643968702412034,0.751,0.4989030799607016,0.49918497519489724,0.5181289865343728,
vigitel,1,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.5832703197728151,0.845,0.7753246753246753,0.5704287739192062,0.7371545003543586,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.5763888888888888,0.8475,0.820446735395189,0.5660878809355068,0.7582831325301205,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.5844155844155844,0.84625,0.7874904959971376,0.571181785967399,0.7681055102763998,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.5890866241653322,0.85125,0.8458064516129031,0.5741938341601701,0.7685263111268604,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.5867327552715055,0.84875,0.8145033778927699,0.5726878100637846,0.7226368710134656,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.5741685125088,0.845,0.7898032200357781,0.5645818568391212,0.7174543763288448,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.6248457424928013,0.8575,0.8412686223314391,0.5984231041814316,0.7194033486888731,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.6388902323032033,0.86,0.8389970990468296,0.6086995038979447,0.7123051027639973,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.6014112633723686,0.84625,0.7739237929028504,0.582945249969724,0.7392740363972652,5.0
vigitel,1,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.579885791787098,0.84125,0.7526041666666667,0.5683467098237386,0.7412557386795258,5.0
vigitel,1,train_synthetic_test_real_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.5337444262758,0.787,0.5544747543004824,0.5325655563430192,0.59731396172927,
vigitel,1,train_synthetic_test_real_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.5432766881527696,0.788,0.5641431738992715,0.5401842664776754,0.5959319631467045,
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.5899917662280922,0.8475,0.7926406926406926,0.5748582565556343,0.7425141743444366,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.5662401646238115,0.84125,0.7570073307460112,0.5593993621545004,0.7388155563430192,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.5356468722434746,0.84125,0.8210191082802548,0.5418586109142453,0.7029810418143161,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.5585982847129344,0.84375,0.8039305581025735,0.5550584691708008,0.7105111622962438,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.6208546163785945,0.85375,0.8076051149445644,0.5961640680368533,0.7370437632884479,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.6195450661765891,0.8525,0.7975549108992954,0.5954110559886605,0.7391920623671154,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.6195816224843801,0.85625,0.8380348465094227,0.5947466335931963,0.7263797838412475,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.6026317503745684,0.8475,0.7745782431646306,0.5836286321757619,0.7189493267186392,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,CatBoost,0.6208546163785945,0.85375,0.8175538103548574,0.5961565985181271,0.7785337605002697,5.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_low_sep0.25_anchor0.0,XGBoost,0.6056338028169014,0.8425,0.7412982704064391,0.58647378097786,0.7713776133698849,5.0
vigitel,1,train_synthetic_test_real_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.5593671206273306,0.784,0.5745046029021688,0.5541459957476966,0.6361233167965981,
vigitel,1,train_synthetic_test_real_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.5581334437000026,0.779,0.5699446561170287,0.5534727143869596,0.6286180014174344,
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.6054135338345865,0.84625,0.7610600087604029,0.5857990786676116,0.7514063607370659,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.6310776942355889,0.85625,0.8149701809360154,0.603517009213324,0.7338434620836287,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.5855696718527074,0.8475,0.8005181347150259,0.5719347980155918,0.743521881644224,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.5907660450402891,0.84375,0.7547152194211018,0.5755226789510985,0.7426027639971651,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.5830890495733176,0.84,0.7309482257126236,0.5703401842664777,0.7590804394046775,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.5989974937343359,0.84375,0.7475824657164999,0.5813695960311835,0.7555700744153084,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.6310776942355889,0.85625,0.8149701809360154,0.603517009213324,0.7379628809355068,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.6280165532633798,0.85,0.7673278745242763,0.6026754075124026,0.7273210489014883,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,CatBoost,0.6182640888523241,0.855,0.8373829560270238,0.5940152591075735,0.7200074864308441,5.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_medium_sep0.5_anchor0.0,XGBoost,0.622028736932795,0.85125,0.7914473684210526,0.5975437901157094,0.7152624104105427,5.0
vigitel,1,train_synthetic_test_real_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.5954288716668856,0.769,0.5943722943722944,0.5965627214741318,0.6596739900779589,
vigitel,1,train_synthetic_test_real_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.5916700694160882,0.769,0.5914580379376265,0.5918851878100638,0.657710843373494,
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6564402386836237,0.8575,0.7895927601809956,0.6247342310418144,0.7997873848334514,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.6640891204262798,0.85875,0.789444783404515,0.6313341601700921,0.791360294117647,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6881516551805049,0.87125,0.8490143721039818,0.6476346562721474,0.7884036144578314,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.6803977272727273,0.865,0.8118279569892473,0.6438695960311835,0.7831657512402551,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6523333175303023,0.8625,0.8374795828621686,0.6189759036144578,0.8030209071580439,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.6499631540162123,0.8575,0.7974290780141844,0.6188873139617292,0.7967531892274983,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6607773851590106,0.86125,0.811638903231066,0.6269932671863926,0.7710732636428066,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.6590151738247648,0.8625,0.8249913504786068,0.6248228206945429,0.7714165485471297,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,CatBoost,0.6667172820327131,0.86625,0.8543169793169794,0.6297574616595656,0.7834659972916735,5.0
vigitel,1,synthetic_only_internal_cv,Fixed_Sep_high_sep1.0_anchor0.0,XGBoost,0.679113742717983,0.86875,0.8521719858156028,0.6399522189560833,0.7728638900815802,5.0
vigitel,1,train_synthetic_test_real_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.5021446078431373,0.766,0.5090615310712259,0.5058823529411764,0.5412119064493267,
vigitel,1,train_synthetic_test_real_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.5156102026331034,0.755,0.5198879779202857,0.5156272147413182,0.527958894401134,
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.5879050121052902,0.85,0.8295567481613993,0.5734408221119773,0.7403658752657689,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.6009577015163607,0.85,0.8020833333333333,0.5822111977321048,0.7392031360737065,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.5867327552715055,0.84875,0.8145033778927699,0.5726878100637846,0.740044737774628,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.5741685125088,0.845,0.7898032200357781,0.5645818568391212,0.72837305102764,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.578774167009461,0.84,0.7337582552603287,0.5674167257264351,0.7450722005669737,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.5830890495733176,0.84,0.7309482257126236,0.5703401842664777,0.7405430545712262,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.5923636116584008,0.85,0.8190229459659512,0.5763642806520198,0.6855621013465626,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.5687619875392271,0.83875,0.7303787910566719,0.5608167965981573,0.7014750177179305,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,CatBoost,0.6235047614370659,0.85625,0.8406158808170787,0.5976648941440698,0.7679206438330526,5.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_low_sep0.0_anchor0.25,XGBoost,0.6078923810411105,0.84875,0.7884671320535195,0.5873490328191917,0.7789741387852165,5.0
vigitel,1,train_synthetic_test_real_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.5037475953506488,0.749,0.5063587412398193,0.5049964564138909,0.536938341601701,
vigitel,1,train_synthetic_test_real_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.4978364639991073,0.739,0.49877358729943927,0.49897236002834866,0.5296952515946137,
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.5635455811172361,0.84375,0.7929886408147278,0.5579819277108433,0.7867979270021263,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.5799018917222741,0.84625,0.7953380288438503,0.5682583274273565,0.7857791459957477,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.5688958344560004,0.85,0.8961352657004831,0.5617469879518072,0.7252613394755492,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.5786442879966291,0.85,0.8566253797616266,0.5675939050318923,0.7083296420978029,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.5865017635699783,0.84375,0.7590178183398522,0.572599220411056,0.7531892274982281,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.6026317503745684,0.8475,0.7745782431646306,0.5836286321757619,0.7434997342310418,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.6063496789186195,0.85125,0.8064280352415946,0.5858876683203402,0.6925606839121191,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.5973137883196444,0.84625,0.7696545284780578,0.5799521615875266,0.7009656272147413,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,CatBoost,0.5719817922413207,0.8425,0.7755258492645297,0.5633098831896599,0.6947077539606523,5.0
vigitel,1,synthetic_only_internal_cv,Fixed_Anchor_medium_sep0.0_anchor0.5,XGBoost,0.6014112633723686,0.84625,0.7739237929028504,0.582945249969724,0.7188514934328589,5.0
vigitel,1,train_synthetic_test_real_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.5337444262758,0.787,0.5544747543004824,0.5325655563430192,0.5991495393338058,
vigitel,1,train_synthetic_test_real_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.5423396815904611,0.775,0.5537696857062655,0.5393692416725726,0.5918355776045358,
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.6142591114658154,0.855,0.8346354166666667,0.5910701630049611,0.7693679128277816,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.6235047614370659,0.85625,0.8294117647058823,0.5976700921332389,0.7620814138908576,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.6168775520492009,0.8575,0.861904761904762,0.5925761871013466,0.7156825832742736,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.6041879468845761,0.845,0.7526315789473684,0.5850460666194188,0.7204996456413891,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.5967132126833694,0.85,0.80995670995671,0.5792877391920623,0.7218838589652729,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.5911730545876888,0.84875,0.805380383738092,0.575611268603827,0.7080085046066619,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.5832703197728151,0.845,0.7753246753246753,0.5704287739192062,0.7331236711552092,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.5700605823724839,0.835,0.7018615474112857,0.5614812189936216,0.7303884656272147,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,CatBoost,0.5911730545876888,0.84875,0.8183752775721688,0.5757670839250917,0.7513734297761778,5.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_low_sep0.25_anchor0.25,XGBoost,0.616956077630235,0.85,0.7873580646248188,0.5938941550792131,0.7479494886107166,5.0
vigitel,1,train_synthetic_test_real_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.5533498759305211,0.766,0.5589700996677741,0.5503189227498229,0.6357051736357193,
vigitel,1,train_synthetic_test_real_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.5677861631438107,0.77,0.5729043020756472,0.5644223954642098,0.6299291282778172,
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.6143734987098525,0.85125,0.7934362934362934,0.5917345854004252,0.751107370659107,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.6054135338345865,0.84625,0.7610600087604029,0.5857990786676116,0.7480510276399716,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.62756052141527,0.86,0.8671875,0.5999291282778172,0.7621921509567682,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.6142591114658154,0.855,0.8346354166666667,0.5910701630049611,0.7589143338058115,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.5709006440713758,0.84125,0.7517107205152287,0.5623228206945429,0.7528459425939049,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.579885791787098,0.84125,0.7432144127059381,0.568169737774628,0.7423369950389795,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.6051007815713698,0.85,0.7951927507295347,0.5851346562721474,0.7315954996456414,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.6328732680063708,0.85125,0.771368427001215,0.6063518781006378,0.7359696137491141,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,CatBoost,0.5923636116584008,0.85,0.8330218964112883,0.576521231738063,0.7591461065054882,5.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_medium_sep0.5_anchor0.25,XGBoost,0.6593207707867561,0.86,0.8109731242696812,0.6259867225947089,0.7399015754533144,5.0
vigitel,1,train_synthetic_test_real_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.5814177503393319,0.761,0.5805194805194805,0.582388377037562,0.65024805102764,
vigitel,1,train_synthetic_test_real_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.5794725075659006,0.766,0.5806686894620142,0.5783841247342311,0.6365698086463503,
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.6714146220493188,0.8675,0.848056740860339,0.633681785967399,0.8161653968816441,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.6586545299388423,0.865,0.8500439753737907,0.6234053862508859,0.8066087880935506,1.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.6503258145363409,0.86375,0.8554028100677247,0.616805457122608,0.7846828490432317,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.6668895043453347,0.86375,0.8225087638251039,0.6314227498228207,0.7803419560595323,2.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.6297242083758937,0.855,0.8052631578947369,0.6027639971651311,0.7943169737774628,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.6670154005377251,0.86125,0.802998156146599,0.6328401842664777,0.7871965804394047,3.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.6607773851590106,0.86125,0.811638903231066,0.6269932671863926,0.7934532246633593,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.679113742717983,0.86875,0.8442484850131797,0.6402817150956769,0.7784815733522324,4.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,CatBoost,0.6624676029172443,0.86,0.8064609021178565,0.6288822098182338,0.7676894452334555,5.0
vigitel,1,synthetic_only_internal_cv,Fixed_Balanced_high_sep1.0_anchor0.5,XGBoost,0.6569567998139427,0.8525,0.7643816189757313,0.6272528101639308,0.7757153394766105,5.0
vigitel,2,train_real_test_real_cv,Real,CatBoost,0.4579844497607655,0.826,0.4983232729711603,0.49992912827781716,0.6707299787384833,
vigitel,2,train_real_test_real_cv,Real,XGBoost,0.49722275426163565,0.832,0.7035641842944074,0.5199149539333806,0.6689581856839122,
vigitel,2,train_synthetic_test_real_cv,Standard_CTGAN,CatBoost,0.453551912568306,0.83,0.415,0.5,0.45682494684620834,
vigitel,2,train_synthetic_test_real_cv,Standard_CTGAN,XGBoost,0.453551912568306,0.83,0.415,0.5,0.42688164422395464,
vigitel,2,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.46416610850636303,0.86625,0.433125,0.5,0.496877992205095,1.0
vigitel,2,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.46380697050938335,0.865,0.4330413016270338,0.49927849927849927,0.5075184420978813,1.0
vigitel,2,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.46344735077129445,0.86375,0.43295739348370926,0.49855699855699853,0.4496230664454963,2.0
vigitel,2,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.47373647105550587,0.8675,0.9336670838548184,0.5046728971962616,0.46475435260481984,2.0
vigitel,2,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.46344735077129445,0.86375,0.43241551939924905,0.49927745664739887,0.5081353029329908,3.0
vigitel,2,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.46380697050938335,0.865,0.4325,0.5,0.5136212802397774,3.0
vigitel,2,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.46308724832214765,0.8625,0.4323308270676692,0.4985549132947977,0.5393919931492186,4.0
vigitel,2,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.46380697050938335,0.865,0.4325,0.5,0.5289820166987798,4.0
vigitel,2,synthetic_only_internal_cv,Standard_CTGAN,CatBoost,0.46380697050938335,0.865,0.4325,0.5,0.4913696210661529,5.0
vigitel,2,synthetic_only_internal_cv,Standard_CTGAN,XGBoost,0.46344735077129445,0.86375,0.43241551939924905,0.49927745664739887,0.5280587668593449,5.0
vigitel,2,train_synthetic_test_real_cv,SepAware_VariedGrid_Best,CatBoost,0.6022760416390469,0.775,0.6020393766886053,0.6025159461374912,0.673309709425939,
vigitel,2,train_synthetic_test_real_cv,SepAware_VariedGrid_Best,XGBoost,0.6095821164741003,0.771,0.6059323427458874,0.6141389085754784,0.662388377037562,
vigitel,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6063496789186195,0.85125,0.8064280352415946,0.5858876683203402,0.7559244330262226,1.0
vigitel,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.6142591114658154,0.855,0.8346354166666667,0.5910701630049611,0.7544848511693834,1.0
vigitel,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6257258441808624,0.85125,0.7788239992626955,0.6005049610205528,0.768293763288448,2.0
vigitel,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.6231101974388624,0.84875,0.7631346578366446,0.5989989369241673,0.7644068922749823,2.0
vigitel,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6536020903322135,0.855,0.7762387051931288,0.6232282069454288,0.7552932317505315,3.0
vigitel,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.6241046700410657,0.84625,0.7464197396668388,0.6004163713678242,0.7589475549255846,3.0
vigitel,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6567418546365915,0.86625,0.8688803531116278,0.6212349397590362,0.8009833451452871,4.0
vigitel,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.6537910279468457,0.86375,0.8474404704521353,0.6197289156626506,0.7794006909992912,4.0
vigitel,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,CatBoost,0.6297242083758937,0.855,0.8143131507126251,0.6027017207781484,0.7727537955103433,5.0
vigitel,2,synthetic_only_internal_cv,SepAware_VariedGrid_Best,XGBoost,0.6270484678961424,0.8525,0.7953661750056236,0.6011934251522058,0.7608745912739043,5.0
vigitel,2,train_synthetic_test_real_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.46385017556582403,0.827,0.5582649978420371,0.5028703047484054,0.48629340892983697,
vigitel,2,train_synthetic_test_real_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.45632200316487415,0.821,0.4600147072341208,0.49691708008504604,0.535995747696669,
vigitel,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.453551912568306,0.83,0.415,0.5,0.5588678242381291,1.0
vigitel,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.4531784005468216,0.82875,0.4148936170212766,0.4992469879518072,0.5622231573352232,1.0
vigitel,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.4681872571757789,0.83125,0.7492680886658302,0.5065999291282778,0.551138377037562,2.0
vigitel,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.4755381604696673,0.8325,0.7914572864321607,0.5102763997165131,0.5339519844082211,2.0
vigitel,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.4607347489046174,0.83,0.6654135338345865,0.5029234585400425,0.5761538802267895,3.0
vigitel,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.46030854987467934,0.82875,0.581974069427018,0.5021704464918497,0.5517031360737066,3.0
vigitel,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.4607347489046174,0.83,0.6654135338345865,0.5029234585400425,0.6003277817150956,4.0
vigitel,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.46866512024425544,0.8325,0.9160401002506265,0.5073529411764706,0.571491849751949,4.0
vigitel,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,CatBoost,0.4531784005468216,0.82875,0.414375,0.5,0.5874756415761139,5.0
vigitel,2,synthetic_only_internal_cv,Fixed_Realism_only_sep0.0_anchor0.0,XGBoost,0.46030854987467934,0.82875,0.6647869674185464,0.5028954872235251,0.5625282117338795,5.0
